"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000126247",18967.094,13758.509,15477.999,17272.158,11753.829,15230.072
"ENSG00000126249",1799.185,789.684,1116.225,616.878,298,584
"ENSG00000126251",0,0,3,1,0,0
"ENSG00000126254",4442.068,2824.916,3219.014,3990.02,2769.371,3479
"ENSG00000126259",3,1,1,3,2,6
"ENSG00000126261",24798.511,16581.563,19073.52,12724.802,10259.866,13225.951
"ENSG00000126262",18.985,54.432,25.617,197.966,131.823,202.996
"ENSG00000126264",19,3,27,16,6,26
"ENSG00000126266",1.3,15.087,15.011,7,14.067,4
"ENSG00000126267",115.437,84.315,49.345,90.45,66.595,83.563
"ENSG00000126337",33,20,61,139,56,174
"ENSG00000126351",1273.478,1222.848,1149,1810,1457.359,1854.999
"ENSG00000126353",27,43,40.999,9,16,9
"ENSG00000126368",695.38,940.485,873,356.027,663.013,713
"ENSG00000126391",10326.889,13145.893,6625.427,9034.248,8443.968,10073.95
"ENSG00000126432",7923.737,8281.655,6387.124,6721.924,4805.213,5788
"ENSG00000126453",448.282,269.279,382.251,408.752,313.223,430.772
"ENSG00000126456",3361.008,3110.018,2923.253,4246.595,3093.952,3501.503
"ENSG00000126457",46639.15,23677.355,34335.049,16666.827,8222.628,17022.154
"ENSG00000126458",1061.453,1405.724,920,1328.279,1213.663,1164
"ENSG00000126460",1128.846,864.777,690.001,1601.088,1347.742,1331.994
"ENSG00000126461",3718.857,4173.562,4403.38,2866.25,3367.262,3974
"ENSG00000126464",295.005,971.312,359,348.023,662.043,401
"ENSG00000126467",1,0,0,0,1,1
"ENSG00000126500",6,1,22,1,2,6
"ENSG00000126522",1203.372,905.508,923.003,1559.656,776.425,1189.639
"ENSG00000126524",14293.134,8268.975,10431.363,8521.117,6496.163,9197.268
"ENSG00000126545",0,0,0,0,0,0
"ENSG00000126561",3209.264,2442.437,3783.643,4438.171,3264.898,8149.97
"ENSG00000126562",73.146,116.946,83.59,239.463,262.773,263.333
"ENSG00000126581",9538.117,5904.372,6035.594,10040.967,7195.975,7512.278
"ENSG00000126583",1.774,1.138,5.782,0,4,2.268
"ENSG00000126602",18906.675,13518.561,15515.66,4946.368,4001.366,6580.517
"ENSG00000126603",676.778,721.546,645.448,446.417,364.464,397.455
"ENSG00000126653",1602.308,1596.7,1702.286,1292.087,1086.082,1261.354
"ENSG00000126698",10745.915,6359.479,8191.168,7073.821,4559.336,6804.858
"ENSG00000126705",203.996,819.712,236.829,196.405,611.06,443.427
"ENSG00000126709",396.496,443.416,575,620.184,850.413,1253.126
"ENSG00000126733",8,9.163,2,5,4,4
"ENSG00000126746",2346.814,2033.206,2107.58,2248.643,1944.47,2012.112
"ENSG00000126749",6323.389,3199.354,4051.336,2700.538,1514.772,2275.542
"ENSG00000126752",0,0,0,0,0,0
"ENSG00000126756",3493.908,1967.002,2137,3076.393,1975.578,2227
"ENSG00000126759",35.001,52.065,46,26.444,43.008,35.128
"ENSG00000126767",3374.174,2367.499,2588,2107.425,1795.733,2100.009
"ENSG00000126773",4511.372,2411.434,3517.305,3734.599,2169.063,3070.403
"ENSG00000126775",2212.685,2899.18,1379.334,2456.578,4558.405,2135.17
"ENSG00000126777",60864.029,52285.687,51009.984,49841.556,48518.729,46273.671
"ENSG00000126778",920.012,455.811,610.664,1373.374,477.727,802.849
"ENSG00000126785",34,21.001,27,15,4.108,6
"ENSG00000126787",73,61,35,59,38,43
"ENSG00000126790",537.065,365.951,353.192,234.999,152.009,167
"ENSG00000126803",1213.066,1190.057,2534.02,677.502,1037.945,2256.304
"ENSG00000126804",2432.072,2896.845,2494.27,3021.433,3243.114,3705.651
"ENSG00000126814",3326.246,2158.094,3145.424,1785.773,1108.615,1812.427
"ENSG00000126822",13284.328,17467.876,16090.034,7034.363,8691.007,10897.78
"ENSG00000126838",1,1,0,3.015,0,0
"ENSG00000126856",26.497,41.661,27.574,10.257,39.201,29.001
"ENSG00000126858",3650.33,2859.848,2785.52,3132.336,2666.046,2598.544
"ENSG00000126860",4,1,0,4,0,0
"ENSG00000126870",890.094,1131.314,675,773.617,1071.912,584
"ENSG00000126878",3462.175,1517.482,1829,2104.162,848.234,1846
"ENSG00000126882",22.828,41.582,26.288,27.385,44.644,18.6
"ENSG00000126883",2029.375,1372.987,1510.505,1298.259,774.234,1241.738
"ENSG00000126890",0,0,0,0,0,0
"ENSG00000126895",4,1,2,5.057,0,0
"ENSG00000126903",668.988,667.024,427.298,940.617,458.87,480.881
"ENSG00000126934",7101.971,5597.552,5642.833,6806.654,5123.144,6290.601
"ENSG00000126945",14609.849,11073.812,10737.337,16824.2,12566.037,14453.654
"ENSG00000126947",1240.279,668.131,929,1869.404,781.043,1469
"ENSG00000126950",2,3,3,10,7,6
"ENSG00000126952",0,0,0,0,0,0
"ENSG00000126953",1323.201,527.564,890.838,433.844,181.013,436.814
"ENSG00000126970",47.512,81.428,40.137,146.768,72.874,170.555
"ENSG00000127022",322.912,685.388,4854.943,235.543,420.921,4886.053
"ENSG00000127054",7200.45,6809.794,5731.229,4759.656,4438.221,4890.189
"ENSG00000127074",21,7,1,10,10.277,10
"ENSG00000127080",3833.563,2612.355,3378,2726.906,1536.224,2762.99
"ENSG00000127081",984.015,791.314,838,1024.114,632,818.704
"ENSG00000127084",83,224.001,95,97,176,196.001
"ENSG00000127124",232.264,157.971,421.499,211.067,268.708,572.818
"ENSG00000127125",2338.061,1747.568,1558.005,3524.041,2523.693,2757.259
"ENSG00000127129",193.999,4767.689,271,749.804,6862.558,606
"ENSG00000127152",433,184,404,19,10,81
"ENSG00000127184",13369.715,9038.802,9708.203,13118.904,9419.309,10248.119
"ENSG00000127191",5154.962,2856.753,3793,3168.983,2158.388,3354.983
"ENSG00000127220",404.392,507.992,283,578.058,683.531,610
"ENSG00000127249",13.967,28.049,11.004,16.214,39.304,35.069
"ENSG00000127252",9,7,7,3,3,1
"ENSG00000127311",686.039,480,569,718.086,454.213,657
"ENSG00000127314",22927.064,18658.898,20203.271,19367.846,17029.736,20012.671
"ENSG00000127318",0,0,0,1,0,0
"ENSG00000127324",310.592,253,339,1554.835,1674.032,2046.502
"ENSG00000127325",14.581,41.054,47.475,20.648,32.805,34.007
"ENSG00000127328",3682.832,4071.098,5031.165,6044.56,5909.225,7964.938
"ENSG00000127329",1180.254,1094.581,1232.978,1449.236,1277.658,1561.727
"ENSG00000127334",3238.948,3880.674,2796.001,3302.294,4224.572,3487
"ENSG00000127337",1539.547,969,1185.999,1135.52,824.01,1095.995
"ENSG00000127362",9,28,11,11,14,6
"ENSG00000127364",60.313,190.993,60.571,43.117,151.672,45.726
"ENSG00000127366",45,67,36,27.001,32,17
"ENSG00000127377",2,3,1.176,11.007,6,6
"ENSG00000127399",407.738,489.575,382.598,392.482,317.944,379.73
"ENSG00000127412",0,1,0,0,7,9
"ENSG00000127415",413.731,501.196,278.312,335.903,441.415,224.656
"ENSG00000127418",2140.634,2447.177,2029.999,2914.467,2390.571,3270
"ENSG00000127419",184.324,232.33,184.356,328.698,359.973,392.004
"ENSG00000127423",49.529,26,43,26,17.143,24.835
"ENSG00000127445",1839.855,1321.415,1314.007,1561.681,1168.599,1416.404
"ENSG00000127452",1447.281,963.839,1202.184,1117.632,961.328,1306.238
"ENSG00000127463",13198.974,9419.88,9955.246,5709.481,3796.468,5268.148
"ENSG00000127472",0,0,0,17.999,16,8
"ENSG00000127481",18657.715,40180.065,17735.938,23480.213,41942.966,24052.122
"ENSG00000127483",14712.399,15584.294,12399.612,15543.071,15063.854,14849.444
"ENSG00000127507",393.295,434.1,375.229,315.698,390.005,649.944
"ENSG00000127511",4384.729,4883.617,4056.496,2975.922,4032.437,3934.928
"ENSG00000127526",8795.313,6834.121,6513.756,7724.069,7682.061,6925.974
"ENSG00000127527",1890.154,2052.464,1535.001,1599.463,1788.115,1493.67
"ENSG00000127528",182,87,340,205,157,826
"ENSG00000127529",0,0,0,0,0,0
"ENSG00000127530",2.27,0,0,0,0,0
"ENSG00000127533",68.577,36,39.848,27.436,35.612,19.983
"ENSG00000127540",4975.884,2582.91,2803.021,3678.417,2190.537,2909.601
"ENSG00000127564",44,51,47.999,37,52.011,50
"ENSG00000127578",32,47,26.976,28,37,39
"ENSG00000127580",1138.63,812.297,866.352,865.276,683.285,783.813
"ENSG00000127585",18,36,22,22,66,22
"ENSG00000127586",291.001,356.064,301.001,185,281.012,221.001
"ENSG00000127588",1,0,0,0,0,1
"ENSG00000127589",5.403,3.228,8.072,13.165,1.067,2.122
"ENSG00000127603",6548.917,11945.72,8145.534,9085.403,12020.111,8640.275
"ENSG00000127616",957.033,1571.691,1474.843,878.557,1479.708,967.717
"ENSG00000127663",2594.96,4457.084,2086.675,3561.095,4960.835,3152.79
"ENSG00000127666",1465.42,1930.5,1768,1223.022,1724.174,2229
"ENSG00000127720",1178.842,670.563,1035,968.593,540.001,832.001
"ENSG00000127743",1,0,3,0,0,0
"ENSG00000127774",1836.969,1102.273,1365,1283.627,780.89,1216
"ENSG00000127780",0,0,0,0,0,0
"ENSG00000127804",5043.152,3264.162,3971.487,2837.025,1966.148,2792.957
"ENSG00000127824",19211.423,12406.725,16142.972,10178.458,5014.603,10159.009
"ENSG00000127831",31.767,33.876,67,10.276,14.058,50
"ENSG00000127837",15632.784,14388.377,11771,10229.23,9853.823,9711.013
"ENSG00000127838",995.629,946.584,570.466,2597.23,2319.137,1700.194
"ENSG00000127863",169.114,143.731,323,807.129,750.028,802
"ENSG00000127870",10985.646,6146.302,7901.997,8585.643,5742.308,7725.001
"ENSG00000127884",7181.264,4582.28,5691,6570.718,4322.05,6022.053
"ENSG00000127903",92.349,95.617,85.129,79.708,44.604,49.917
"ENSG00000127914",1003.742,2064.342,1295.251,692.366,2511.463,1076.355
"ENSG00000127920",57,15,62,34,21,21
"ENSG00000127922",4089.689,2703.558,2892.516,4317.348,2748.586,3046.818
"ENSG00000127928",11.641,35.794,15.942,23.095,32.838,11.735
"ENSG00000127946",1680.832,1226.862,1346.438,1757.844,1018.585,1524.363
"ENSG00000127947",4367.576,7091.083,3233.876,5148.735,5615.248,3992.001
"ENSG00000127948",8320.192,7628.927,4937.349,10929.673,10596.709,9563.69
"ENSG00000127951",48.001,36.08,8.799,77.086,165.019,103.787
"ENSG00000127952",1322.512,1596.719,1203.999,1998.963,2368.592,1853.999
"ENSG00000127954",1834.864,1447.265,528.732,13886.685,17470.988,9684.835
"ENSG00000127955",835.342,584.421,857.273,492.461,325.463,446.01
"ENSG00000127957",314.62,372.801,234.583,243.306,319.218,204.894
"ENSG00000127980",2932.868,2611.799,2394.613,3626.015,2755.36,3059.747
"ENSG00000127989",1154.794,649.464,850.793,958.245,551.907,806.151
"ENSG00000127990",69.872,82.959,164.492,18.088,97.717,80.677
"ENSG00000127993",1761.352,1349.937,1298.078,1697.222,1472.211,1468.868
"ENSG00000127995",2155.838,1135.456,1693,2702.69,1593.457,1976
"ENSG00000128016",9299.408,11996.748,22063.918,10166.203,14562.926,33684.01
"ENSG00000128039",1817.27,1399.298,682.782,8548.953,5847.585,8539.018
"ENSG00000128040",8,21,3,0,1,0
"ENSG00000128045",59,33.647,138,35,50,118
"ENSG00000128050",21447.004,13839.765,14033.209,7588.285,4513.157,6757.493
"ENSG00000128052",250,190.078,29,548,1636.049,46.234
"ENSG00000128059",7140.068,3278.272,4804.968,2093.579,1000.65,2020.001
"ENSG00000128159",4077.138,6135.842,3703.86,3450.521,4820.324,3606.409
"ENSG00000128165",322.785,431.104,222.553,675.242,578.174,678.074
"ENSG00000128185",1470.979,636.47,986.738,1144.446,580.054,990.78
"ENSG00000128191",7325.967,5501.672,6479.106,4588.185,3827.26,5493.621
"ENSG00000128203",1291.357,924.095,941,1423.202,1075.441,1404
"ENSG00000128218",4,2,9,0,0,0
"ENSG00000128228",1856.026,2946.783,2182,2409.465,2541.381,1832
"ENSG00000128242",10,14,21.001,27,10,23
"ENSG00000128245",11716.371,9700.773,10128,13411.462,11754.534,13255.924
"ENSG00000128250",3,2,0.997,3,2,8.102
"ENSG00000128253",3,0,5,42,7,48.897
"ENSG00000128262",1.251,0,0,0,0,0
"ENSG00000128266",149,64,139,82,42,66
"ENSG00000128268",261,1288.991,183,211,1452.212,467
"ENSG00000128271",933.875,155.426,1266.218,728.546,146.766,1580.242
"ENSG00000128272",4132.224,5173.663,9555.091,1458.887,3595.699,6225.54
"ENSG00000128274",928.268,2022.585,747.871,1165.698,2513.153,973.038
"ENSG00000128276",0,0,1.003,0,0,0
"ENSG00000128283",6898.583,5887.625,5750,6829.758,4419.352,7531.999
"ENSG00000128284",3533.273,1866.131,3184.993,5943.321,2213.424,3867.002
"ENSG00000128285",5,2,7,2,0,6
"ENSG00000128294",2827.752,2696.278,2167.379,1305.595,1257.586,1460.172
"ENSG00000128298",5.599,11.676,11.967,4.152,7.654,29.997
"ENSG00000128309",1733.6,2212.523,1240.781,2147.656,2370.7,1875.985
"ENSG00000128310",2,2,1,0,1,1
"ENSG00000128311",2068.154,1523.458,1255,3624.31,2859.437,3540
"ENSG00000128313",0,0,0,0,0,0
"ENSG00000128322",6.594,3.081,7.06,5,7.106,9.077
"ENSG00000128335",6021.34,15934.747,7125.295,10554.328,13323.916,10374.866
"ENSG00000128340",65,53,78,55,31.093,53
"ENSG00000128342",2535.783,2336.608,4246.002,2167.373,3427.525,5429
"ENSG00000128346",5,6,2,1,0,2
"ENSG00000128383",677.504,135.801,703.752,154.521,78.776,438.052
"ENSG00000128394",470.454,442.342,616.23,493.72,331.552,518.156
"ENSG00000128408",18,19,19,9,13,17
"ENSG00000128422",156516.595,196736.799,158058.007,12104.411,27967.732,31957.353
"ENSG00000128438",0,0,0,0,0,0
"ENSG00000128463",7552.563,5061.003,5168.642,5861.41,4250.725,4891.434
"ENSG00000128482",8,9.006,6,7,10,10
"ENSG00000128487",4013.642,2667.799,2639.116,6059.456,4583.622,5308.966
"ENSG00000128510",2183.684,1339.088,491.337,120.419,327.12,122.889
"ENSG00000128512",700.973,419.002,720.172,1925.55,1275.705,1501.331
"ENSG00000128513",383.899,191.64,377.87,299.217,206.568,204.181
"ENSG00000128519",0,0,0,0,0,0
"ENSG00000128524",2299.007,1846.195,1483,2333.553,1833.92,1909
"ENSG00000128534",3583.392,2616.529,2925.821,3093.339,2176.223,2645.762
"ENSG00000128536",254.572,366.083,311.695,55.498,81.188,81.921
"ENSG00000128563",2187.946,2375.897,1979.432,1880.971,1988.212,1865.618
"ENSG00000128564",37,20,22,41,17,32
"ENSG00000128567",1060.338,1254.074,568,3325.932,2669.37,1963.001
"ENSG00000128573",62.254,61.715,26.375,131.207,160.673,83.111
"ENSG00000128578",137.759,196.003,113.757,201.29,221.548,197.494
"ENSG00000128581",712.812,608.503,459.737,885.843,654.463,594.922
"ENSG00000128585",8815.65,8802.423,7330.621,8524.123,9222.347,8337.99
"ENSG00000128590",10649.919,11400.926,9672,14261.888,13186.357,10064
"ENSG00000128591",3943.427,2145.443,4653,930.261,1050.128,2303.999
"ENSG00000128594",1491.294,1285.006,634.001,6011.915,3440.321,4281.974
"ENSG00000128595",17678.173,13152.969,15375.835,17063.605,11468.484,13433.002
"ENSG00000128596",29.999,25.001,25,124.085,113,100.999
"ENSG00000128602",936.424,587.238,923.869,620.627,311,586.232
"ENSG00000128604",208.45,604.112,247.557,154.921,261.289,168.412
"ENSG00000128606",47,45,50.999,35,32.984,133
"ENSG00000128607",4369.56,3613.867,3132.063,3771.698,3876.214,3205
"ENSG00000128609",3952.856,2373.094,2710.964,4277.604,3047.865,3555.912
"ENSG00000128610",0,0,1,0,1,0
"ENSG00000128617",1,0,0,0,0,0
"ENSG00000128626",1590.805,711.452,976.669,791.949,446.101,705.123
"ENSG00000128641",144884.216,73889.855,119192.983,80864.079,30227.272,76346.727
"ENSG00000128645",6,34,13,5,24,10
"ENSG00000128652",3,5,0,1,3,2
"ENSG00000128654",2112.528,1598.876,1583.01,1988.142,1393.067,1570
"ENSG00000128655",64.594,53.409,62.599,279.151,148.129,209.748
"ENSG00000128656",81.787,1,72.814,132.537,74.37,59.276
"ENSG00000128683",23.001,163.022,108,31,163.002,84.999
"ENSG00000128692",1.912,0,0,5.699,0,4.37
"ENSG00000128694",297.001,187.061,203,155.083,90.073,136
"ENSG00000128699",4458.282,2895.87,3002.035,3483.569,2522.974,2829.002
"ENSG00000128708",0,14.4,36.522,0,44.612,40.458
"ENSG00000128709",37,166.016,78,8,92.964,31
"ENSG00000128710",391.89,1005.483,678.112,88.711,599.85,313.95
"ENSG00000128713",653.183,1119.868,645.894,160.289,570.747,300.05
"ENSG00000128714",1265.016,1111.452,1653,348,722.132,902
"ENSG00000128731",7712.346,8572.728,6487.153,7447.049,8680.451,6485.762
"ENSG00000128739",3535.281,3307.415,3565.458,6411.374,5145.431,5813.772
"ENSG00000128789",5656.863,3582.553,3947.341,4491.328,3098.26,3693.868
"ENSG00000128791",5608.798,4266.256,4340.366,9040.745,8229.115,7568.134
"ENSG00000128805",422.288,245.079,470.925,130.162,107.397,148.605
"ENSG00000128815",0,9.466,48.275,2.117,0,7.365
"ENSG00000128829",4141.588,2494.377,2624.314,2210.61,1440.424,1816.438
"ENSG00000128833",8055.852,13252.029,4397.864,23144.443,27072.932,17868.903
"ENSG00000128849",1847.114,2019.326,2245.465,3593.328,3392.906,3634.247
"ENSG00000128872",961.676,990.098,810.238,771.152,596.303,779.82
"ENSG00000128881",3248.729,2558.069,2634.381,1973.822,1970.106,2270.295
"ENSG00000128886",141,135.111,107.001,278.078,166,192.999
"ENSG00000128891",1533.625,906.161,1123.716,1991.037,971.995,1327.041
"ENSG00000128908",446.253,451.588,772.967,316.794,353.954,613.884
"ENSG00000128915",5312.761,3640.603,4476.683,2943.124,2277.376,2824.759
"ENSG00000128917",373,133,389,3391.372,2933.12,2884.026
"ENSG00000128918",1395.28,341,348,1057.152,691.002,540
"ENSG00000128923",6073.775,7281.583,4610.466,7918.931,11048.41,8252.559
"ENSG00000128928",2899.484,2547.974,2410.069,2321.858,2070.88,2192.037
"ENSG00000128944",1000.003,706.869,658.001,526.999,395.055,486.011
"ENSG00000128951",2092.016,1392.445,1666,1684.903,1160.219,1545.002
"ENSG00000128965",2705.625,1713.114,1788,3844.105,2518.879,3858
"ENSG00000128973",4151.564,2377.031,2838.858,1274.412,998.634,1480.665
"ENSG00000128989",28440.999,23070.557,23404.001,20277.172,19614.542,22878.725
"ENSG00000129003",7144.379,9306.538,5878.004,12947.086,13757.636,9614.574
"ENSG00000129007",364.298,313.851,319.696,208.206,161.369,242.16
"ENSG00000129028",204.007,127,117,222.016,140,128
"ENSG00000129038",374,296.092,443,149.158,103,162.001
"ENSG00000129048",24.611,31.027,25,4.691,9,10
"ENSG00000129055",3937.826,1641.94,2950,3894.965,1847.954,3227.029
"ENSG00000129071",3089.564,2143.809,2143.001,3365.815,2262.418,2557.999
"ENSG00000129083",24605.805,21667.55,22687.025,27008.607,20237.516,23419.999
"ENSG00000129084",20239.531,12674.608,15305.25,16439.066,9109.009,12367.961
"ENSG00000129103",3709.08,2851.77,2466.759,3527.378,2926.407,2770.773
"ENSG00000129116",9519.94,10150.506,12356.419,5687.203,4738.558,4843.571
"ENSG00000129128",23271.368,20414.889,22031.882,27085.101,16742.314,20903.192
"ENSG00000129151",80,18,21,119,5,33
"ENSG00000129152",0,1,0,0,0,0
"ENSG00000129158",1265.287,920.323,967.001,1155.141,739.136,899
"ENSG00000129159",2,3,8,0,0,1
"ENSG00000129167",16.244,15.896,7.073,6.719,6.833,1.728
"ENSG00000129170",0,1,0,0,0,0
"ENSG00000129173",23,37.004,9,29,54,39
"ENSG00000129187",8723.029,5658.26,6671.998,5287.918,3840.395,4878
"ENSG00000129194",1132.066,2043.244,1490.847,161,457.002,609.001
"ENSG00000129195",21,13,18.001,20,13,18.094
"ENSG00000129197",2769.22,2838.515,1962.633,2416.197,2472.689,1953.386
"ENSG00000129204",102.478,489.806,169.028,109.371,362.768,175.939
"ENSG00000129214",5,7,1,8,6,7
"ENSG00000129219",2126.705,3877.205,2166.798,2891.967,3544.928,3292.999
"ENSG00000129221",45.506,79.193,36.696,32.929,77.193,49.645
"ENSG00000129226",1379.953,3301.986,2339.072,2173.813,3556.599,3199.194
"ENSG00000129235",5901.076,4301.928,3358,4296.103,3342.588,2798.001
"ENSG00000129244",66.48,98.064,99.02,39.699,94.308,80.256
"ENSG00000129245",6836.372,4808.496,5520.727,5537.512,3812.64,5115.993
"ENSG00000129250",26742.226,25595.511,24020.33,14872.017,19126.575,19970.452
"ENSG00000129255",7673.091,2887.676,5061.637,7509.674,3664.378,6638.092
"ENSG00000129292",6589.347,5473.153,5770.626,6684.005,6102.328,6222.291
"ENSG00000129295",296.002,154,184.999,233.01,131.001,146
"ENSG00000129315",9829.065,7699.015,8683,6598.609,6494.647,8026.559
"ENSG00000129317",3820.915,2478.96,3582.056,2994.173,1531.455,2621.157
"ENSG00000129347",1608.714,2069.348,2634.089,968.037,1083.166,1243.2
"ENSG00000129351",28470.843,23385.477,25759.438,15184.859,14939.451,17946.275
"ENSG00000129353",4184.396,6512.462,3265.868,7104.699,9533.169,6451.793
"ENSG00000129354",4303.707,3052.636,2945,6574.622,4549.401,5169.999
"ENSG00000129355",96,153,114,140.002,143,128
"ENSG00000129422",5672.518,10650.064,5581.084,10146.569,14616.531,7748.268
"ENSG00000129437",0,0,0,0,0,0
"ENSG00000129450",1,0,0,2,0,0
"ENSG00000129451",1573.561,3685.094,1113.946,1021.761,2408.439,1019.854
"ENSG00000129455",4.035,12,2,4,0,4
"ENSG00000129460",5851.835,2536.356,4205.524,3159.169,1750.163,3051.943
"ENSG00000129467",6.961,0,2.414,20.338,5.909,0
"ENSG00000129472",2041.736,1608.924,1954.683,2022.973,1729.292,2096.56
"ENSG00000129473",5023.623,4854.921,4031.58,4304.349,4053.873,3615.803
"ENSG00000129474",17958.804,14219.806,19987.941,2272.763,4066.412,4545.982
"ENSG00000129480",2559.442,1201.612,1672.251,1248.987,554.853,982.404
"ENSG00000129493",3930.727,2999.472,2437.422,8818.533,6043.013,5143.903
